stop_id,route_id,driver_id,vehicle_id,hub,delivery_zone,delivery_note,customer_type,priority_level,signature_required,weather,stop_datetime_raw,scheduled_window_start_raw,scheduled_window_min,actual_delivery_time_raw,actual_arrival_min,packages_count,package_weight_lb_raw,package_weight_lb,distance_from_prev_mi,service_time_min,fuel_cost_usd,tip_usd,customer_claim_usd,cargo_temp_f,gps_accuracy_m,device_battery_pct,delivery_status,failure_reason,customer_satisfaction,internal_comment
S-00360,R-139,D-036,V-027,Colorado-Springs,Downtown,front_desk,residential,standard,0,clear,2025-08-02 16:20 MST,2025-08-02 16:20 MST,106,2025-10-26 16:15:00,555,2,3.59,3.59,3.892,11.66,0.96,0.0,0.0,45.53,26.3,77.5,DELIVERED,,77.46,
S-00361,R-115,D-039,V-040,Boulder,Downtown,side_entrance,residential,expedited,0,snow,20-May-2025 15:15 MST,20-May-2025 15:15 MST,53,2025-10-27 15:21:00,501,2,11.92,11.92,3.917,14.22,1.51,2.4,0.0,50.35,27.9,48.4,delivered,,70.82,
S-00362,R-125,D-050,V-034,Fort-Collins,Campus,garage,residential,standard,0,clear,2025-07-31 12:50 MST,2025-07-31 12:50 MST,109,2025-10-28 12:45:00,345,2,6.39,6.39,0.938,12.71,0.62,3.03,0.0,45.7,4.9,56.5,delivered,,84.41,
S-00363,R-120,D-029,V-029,Boulder ,Campus,side_entrance,business,standard,1,clear,2025-12-10 12:30 ,2025-12-10 12:30 ,125,2025-10-29 12:32:00,332,5,8.67,8.67,6.59,12.89,1.49,,0.0,35.48,15.2,58.7,delivered,,93.63,
S-00364,R-128,D-056,V-038,Fort-Collins,Downtown,front_desk,residential,expedited,0,rain,08/18/2025 02:10 PM MDT,08/18/2025 02:10 PM MDT,55,2025-10-30 14:10:00,430,1,5.51,5.51,1.166,9.81,0.6,,0.0,36.39,6.5,31.8,delivered,,78.04,
S-00365,R-140,D-020,V-037,Boulder,Suburban,garage,residential,same_day,0,rain,22-Oct-2025 14:05 MDT,22-Oct-2025 14:05 MDT,48,2025-10-31 14:01:00,421,3,7.84,7.84,2.779,7.95,1.23,2.34,0.0,50.97,13.1,66.0,delivered,,83.76,
S-00366,R-148,D-004,V-040,Boulder,Rural,call_on_arrival,business,expedited,0,rain,2025/10/12 11:55:00 ,2025/10/12 11:55:00 ,52,2025-11-01 11:59:00,299,3,11.8,11.8,2.054,14.36,0.91,0.0,0.0,44.15,8.2,64.1,delivered,,79.89,
S-00367,R-141,D-007,V-014,Colorado-Springs,Downtown,garage,business,standard,0,clear,02/25/2025 09:40 AM,02/25/2025 09:40 AM,134,2025-11-02 09:45:00,165,2,3.94,3.94,5.711,4.34,2.05,3.34,0.0,48.78,5.7,85.3,delivered,,91.69,
S-00368,R-143,D-014,V-017,Boulder,Suburban,mailroom,residential,standard,0,rain,07/02/2025 09:50 AM,07/02/2025 09:50 AM,121,2025-11-03 09:42:00,162,2,8.67,8.67,2.97,7.94,1.64,0.0,0.0,43.29,11.1,90.9,delivered,,76.89,
S-00369,R-116,D-006,V-011,Fort-Collins,Suburban,garage,residential,standard,1,clear,29-Aug-2025 13:30 MDT,29-Aug-2025 13:30 MDT,120,2025-11-04 13:29:00,389,1,4.26,4.26,5.39,25.05,1.84,0.0,0.0,42.59,4.4,85.0,delivered,,83.13,
S-00370,R-105,D-012,V-036,Denver-East,Industrial,mailroom,residential,standard,1,clear,31-Oct-2025 12:40 MDT,31-Oct-2025 12:40 MDT,118,2025-11-05 12:43:00,343,1,3.76,3.76,4.375,12.91,2.03,3.22,118.12,36.75,14.4,93.5,delivered,,81.82,
S-00371,R-127,D-011,V-001,Fort-Collins,Suburban,building_super,business,standard,0,clear,11/07/2025 12:00 PM MST,11/07/2025 12:00 PM MST,136,2025-11-06 12:09:00,309,2,12.16,12.16,10.278,9.54,4.07,0.0,0.0,45.55,,55.7,delivered,,80.61,
S-00372,R-131,D-029,V-039,Denver-East,Suburban,front_desk,residential,standard,0,rain,02-Jun-2025 17:30 MST,02-Jun-2025 17:30 MST,124,2025-11-07 17:39:00,639,3,3.2,3.2,6.717,15.71,3.26,3.52,0.0,54.7,8.6,44.7,delivered,,98.43,
S-00373,R-115,D-019,V-003,Denver-East,Industrial,garage,residential,standard,0,rain,04-Jun-2025 12:45 MDT,04-Jun-2025 12:45 MDT,132,2025-11-08 12:39:00,339,4,11.17,11.17,4.385,30.52,1.65,0.0,0.0,40.11,15.5,62.0,delivered,,79.79,
S-00374,R-145,D-019,V-019,Denver-West,Rural,leave_at_door,business ,standard,0,clear,2025-07-29 17:50,2025-07-29 17:50,137,2025-11-09 17:42:00,642,2,7.12,7.12,2.522,6.37,1.08,0.0,0.0,46.49,13.8,74.7,delivered,,81.21,check
S-00375,R-105,D-056,V-030,Colorado-Springs,Downtown,garage,residential,standard,0,snow,2024/11/30 10:35:00,2024/11/30 10:35:00,108,2025-11-10 10:50:00,230,3,6.66,6.66,1.8,7.58,0.85,4.06,118.12,55.5,4.8,100.0,FAILED,package_damaged,54.07,
S-00376,R-160,D-044,V-015,Denver-West,Downtown,front_desk,residential,expedited,1,wind,17-Dec-2025 12:05 MDT,17-Dec-2025 12:05 MDT,65,2025-11-11 12:02:00,302,4,6.86,6.86,0.883,10.43,0.57,0.0,0.0,41.74,22.9,86.1,delivered,,82.33,
S-00377,R-143,D-017,V-038,Colorado-Springs,Campus,rear_loading_dock,residential,standard,0,clear,09/12/2025 05:20 PM MDT ,09/12/2025 05:20 PM MDT ,125,2025-11-12 17:20:00,620,1,4.08,4.08,3.214,3.83,1.38,2.07,118.12,43.58,10.8,90.3,delivered,,87.4,
S-00378,R-128,D-052,V-013,Denver East,Suburban,garage,business,expedited,1,clear,05/09/2025 03:45 PM,05/09/2025 03:45 PM,54,2025-11-13 15:40:00,520,5,34.17,34.17,1.435,18.84,0.56,,118.12,36.07,13.1,50.0,failed,weather_delay,63.59,
S-00379,R-115,D-008,V-035,Fort-Collins,Downtown,rear_loading_dock,business ,standard,0,clear,02/14/2025 11:55 AM MDT ,02/14/2025 11:55 AM MDT ,120,2025-11-14 11:46:00,286,4,4.59,4.59,1.793,8.65,0.46,0.0,0.0,60.53,,64.9,delivered,,79.35,
S-00380,R-159,D-042,V-010,Boulder,Suburban,garage,residential,Standard,1,clear,21-Dec-2024 14:45,21-Dec-2024 14:45,128,2025-11-15 14:29:00,449,2,3.15,3.15,2.186,19.49,0.79,0.0,0.0,59.91,18.0,60.4,delivered,,83.27,
S-00381,R-105,D-018,V-010,Denver-West,Suburban,side_entrance,residential,expedited,0,fog,2025/11/16 12:00:00 MST,2025/11/16 12:00:00 MST,70,2025-11-16 12:01:00,301,1,6.96,6.96,1.426,5.07,0.86,,0.0,,6.2,76.8,FAILED,weather_delay,58.74,
S-00382,R-151,D-004,V-011,Denver-East,Downtown,side_entrance,residential,expedited,0,clear,05/02/2025 04:20 PM MDT,05/02/2025 04:20 PM MDT,80,2025-11-17 16:07:00,547,6,21.05,21.05,2.088,21.38,1.02,0.0,118.12,27.37,10.6,64.6,failed,security_access,66.21,
S-00383,R-148,D-020,V-039,Colorado-Springs,Downtown,call_on_arrival,business,same_day,0,rain,09-Jan-2025 11:45 MDT,09-Jan-2025 11:45 MDT,45,2025-11-18 11:43:00,283,1,3.94,3.94,0.772,9.52,0.85,0.0,0.0,32.95,9.7,,delivered,,87.43,
S-00384,R-159,D-053,V-037,Boulder,Suburban,mailroom,residential,standard,1,wind,2025/08/16 18:00:00 MST,2025/08/16 18:00:00 MST,123,2025-11-19 18:08:00,668,1,3.81,3.81,1.036,11.29,0.43,2.0,0.0,46.36,14.7,73.5,delivered,,80.88,
S-00385,R-108,D-019,V-029,Denver-East,Downtown,garage,business,standard,1,snow,2025/10/24 10:45:00,2025/10/24 10:45:00,121,2025-11-20 10:48:00,228,5,14.72,14.72,2.711,16.63,0.76,2.54,0.0,41.37,16.5,66.6,delivered,vehicle_issue,80.0,
S-00386,R-145,D-030,V-020,Boulder ,Downtown,garage,residential,expedited,0,rain,2025-08-14 18:55 MST,2025-08-14 18:55 MST,69,2025-11-21 19:05:00,725,2,10.77,10.77,0.677,7.69,0.63,5.66,0.0,46.34,6.0,37.0,delivered,,72.56,
S-00387,R-133,D-026,V-018,Denver-East,Downtown,mailroom,residential,expedited,0,clear,17-Jul-2025 10:35 MDT,17-Jul-2025 10:35 MDT,66,2025-11-22 10:30:00,210,3,5.52,5.52,1.851,7.75,1.08,3.39,0.0,48.5,8.4,47.1,delivered,,81.86,
S-00388,R-129,D-035,V-032,Colorado-Springs,Suburban,leave_at_door,business ,standard,0,clear,12-Dec-2025 17:50 MST,12-Dec-2025 17:50 MST,128,2025-11-23 17:50:00,650,1,1.23,1.23,3.497,8.47,0.82,0.0,118.12,61.91,,56.7,failed,customer_not_home,52.54,
S-00389,R-103,D-006,V-039,Denver-East,Industrial,call_on_arrival,business,standard,0,clear,2025/09/15 11:05:00 MST,2025/09/15 11:05:00 MST,118,2025-11-24 11:15:00,255,2,2.08,2.08,5.97,8.77,2.76,1.38,0.0,41.1,15.7,61.2,delivered,,93.28,
S-00390,R-148,D-057,V-028,Dnvr-East,Suburban,package_room_3F,residential,Standard,0,clear,2025-10-26 07:40 MDT,2025-10-26 07:40 MDT,127,07/32/2025 10:10 PM,41,1,3.61,3.61,6.595,18.41,1.39,2.0,0.0,42.39,26.9,50.1,delivered,,89.15,
S-00391,R-117,D-021,V-039,Fort-Collins,Campus,leave_at_door,residential,expedited,0,clear,2025-10-07 19:15 MDT,2025-10-07 19:15 MDT,62,2025-11-26 19:01:00,721,2,8.21,8.21,2.186,3.33,1.18,0.0,0.0,36.29,6.6,70.4,delivered,,93.01,
S-00392,R-115,D-002,V-006,Denver-West,Rural,mailroom,residential,standard,1,snow,2025/11/28 14:50:00 MDT,2025/11/28 14:50:00 MDT,110,2025-11-27 15:04:00,484,2,9.33,9.33,10.802,27.52,5.3,0.0,0.0,,3.9,54.6,failed,security_access,60.13,
S-00393,R-138,D-044,V-037,Denver-West,Suburban,mailroom,business,standard,0,clear,13-Feb-2025 15:10 ,13-Feb-2025 15:10 ,128,2025-11-28 15:09:00,489,6,6.1,6.1,1.401,14.17,0.62,0.0,0.0,46.8,11.9,44.4,delivered,,92.52,
S-00394,R-137,D-002,V-018,Boulder,Suburban,front_desk,residential,expedited,1,clear,2024/11/03 13:40:00,2024/11/03 13:40:00,60,2025-11-29 13:38:00,398,1,3.36,3.36,2.455,8.07,1.01,0.0,118.12,33.21,11.9,65.9,failed,vehicle_issue,65.93,
S-00395,R-131,D-003,V-012,Boulder,Suburban,mailroom,residential,standard,0,clear,2025/02/11 12:00:00,2025/02/11 12:00:00,132,2025-11-30 11:55:00,295,3,4.06,4.06,4.818,6.31,1.87,0.0,0.0,58.21,17.1,57.2,delivered,,70.76,
S-00396,R-159,D-034,V-029,Denver-East,Suburban,side_entrance,business,expedited,1,clear,2025/03/23 15:15:00 MST,2025/03/23 15:15:00 MST,59,2025-12-01 15:16:00,496,5,3.11,3.11,1.179,14.99,0.62,0.0,0.0,56.89,4.8,42.6,failed,vehicle_issue,54.72,
S-00397,R-138,D-018,V-012,Denver-East,Campus,call_on_arrival,residential,same_day,1,wind,06-Jan-2025 12:50 MST,06-Jan-2025 12:50 MST,49,2025-12-02 12:54:00,354,2,3.97,3.97,4.097,12.37,1.63,1.89,0.0,55.16,5.0,86.4,delivered,,82.74,
S-00398,R-106,D-028,V-032,Denver-East,Downtown,side_entrance,residential,expedited,0,clear,09-Apr-2025 09:20 MDT,09-Apr-2025 09:20 MDT,71,2025-12-03 09:23:00,143,3,1.75,1.75,2.941,7.63,0.69,0.0,0.0,37.9,9.3,52.1,delivered,,76.72,
S-00399,R-127,D-031,V-023,Denver-East,Rural,rear_loading_dock,residential,same_day,0,clear,10/02/2025 06:50 PM MDT,10/02/2025 06:50 PM MDT,48,2025-12-04 18:52:00,712,3,8.58,8.58,4.144,12.86,1.72,1.35,0.0,46.63,11.1,92.2,rescheduled,,59.57,
S-00400,R-143,D-022,V-021,Denver-East,Downtown,rear_loading_dock,business,same_day,0,clear,2024/12/06 10:10:00 MST,2024/12/06 10:10:00 MST,45,2025-12-05 10:16:00,196,3,13.65,13.65,1.67,13.07,0.87,0.0,0.0,32.29,12.4,61.6,failed,vehicle_issue,64.87,
S-00401,R-122,D-007,V-011,Denver East,Downtown,garage,residential,standard,0,clear,2025-06-20 19:30,2025-06-20 19:30,119,2025-12-06 19:20:00,740,1,1.92,1.92,2.675,32.22,1.14,0.0,0.0,41.75,13.6,82.9,Delivered,,80.7,check
S-00402,R-119,D-027,V-032,Boulder ,Rural,garage,residential,standard,0,clear,2025-08-09 10:10 MDT,2025-08-09 10:10 MDT,116,2025-12-07 10:17:00,197,3,3.91,3.91,14.636,18.89,2.56,0.0,0.0,47.24,18.9,65.4,DELIVERED,,71.94,
S-00403,R-153,D-043,V-026,Fort Collins,Campus,rear_loading_dock,residential,standard,0,rain,2025/05/09 12:30:00,2025/05/09 12:30:00,121,2025-12-08 12:30:00,330,1,4.07,4.07,7.671,7.32,2.57,0.0,0.0,36.61,15.7,67.1,failed,,54.38,check
S-00404,R-103,D-049,V-036,Fort-Collins,Campus,call_on_arrival,residential,standard,0,clear,2025-07-09 12:05,2025-07-09 12:05,131,2025-12-09 12:04:00,304,2,1.79,1.79,0.904,11.17,0.9,6.55,0.0,41.99,8.5,27.6,delivered,,90.75,
S-00405,R-121,D-030,V-006,Boulder,Rural,locker_pickup,residential,expedited,0,clear,2025/11/18 15:50:00 MST,2025/11/18 15:50:00 MST,50,2025-12-10 15:38:00,518,4,10.47,10.47,1.647,14.5,1.11,0.0,0.0,46.31,11.5,52.7,FAILED,vehicle_issue,62.07,
S-00406,R-108,D-017,V-021,Denver-East ,Suburban,front_desk,residential,standard,0,clear,2025-02-04 14:40 MST,2025-02-04 14:40 MST,126,2025-12-11 14:51:00,471,1,2.45,2.45,3.766,6.28,1.82,,0.0,50.89,7.4,69.7,failed,address_issue,64.71,
S-00407,R-156,D-050,V-026,Denver-East,Suburban,call_on_arrival,business,expedited,0,rain,11/04/2025 03:30 PM MDT,11/04/2025 03:30 PM MDT,58,2025-12-12 15:29:00,509,3,5.71,5.71,5.844,8.98,2.03,0.0,0.0,52.95,5.8,68.9,Failed,customer_not_home,59.83,
S-00408,R-143,D-033,V-001,Denver-East,Rural,mailroom,residential,standard,0,clear,05/15/2025 04:00 PM MDT,05/15/2025 04:00 PM MDT,120,2025-12-13 16:00:00,540,1,4.17,4.17,4.488,20.76,2.12,0.0,0.0,45.85,13.1,37.8,delivered,,71.53,
S-00409,R-130,D-056,V-035,Denver-West,Rural,leave_at_door,business,standard,0,clear,23-Nov-2025 12:10,23-Nov-2025 12:10,113,2025-12-14 12:24:00,324,3,6.60,6.6,11.561,26.28,2.13,,0.0,46.96,8.7,31.3,delivered,,85.37,
S-00410,R-113,D-027,V-004,Fort-Collins,Rural,building_super,residential,standard,0,wind,16-Mar-2025 08:05,16-Mar-2025 08:05,120,2025-12-15 08:12:00,72,2,2.89,2.89,2.636,11.12,1.3,3.84,0.0,36.23,6.9,82.4,failed,vehicle_issue,45.65,
S-00411,R-140,D-034,V-024,Denver-East,Suburban,side_entrance,residential ,expedited,0,snow,13-Feb-2025 11:10 MST,13-Feb-2025 11:10 MST,49,2025-12-16 11:18:00,258,3,28.38,28.38,2.686,18.73,1.28,,0.0,36.68,21.3,72.7,failed,address_issue,69.33,
S-00412,R-141,D-049,V-032,Fort-Collins,Suburban,side_entrance,residential,expedited,0,clear,2025-03-09 11:05 MST,2025-03-09 11:05 MST,60,2025-12-17 11:14:00,254,1,5.89,5.89,5.072,7.7,1.04,0.0,0.0,47.71,5.3,,delivered,,84.99,check
S-00413,R-114,D-029,V-004,Denver-West,Suburban,leave_at_door,residential,STANDARD,0,rain,11/09/2025 04:55 PM,11/09/2025 04:55 PM,119,2025-12-18 17:02:00,602,1,6.11,6.11,5.274,4.93,2.49,0.0,0.0,40.98,4.9,71.3,delivered,,87.98,
S-00414,R-109,D-018,V-036,Denver-East,Industrial,garage,residential,standard,0,rain,2025/12/04 10:50:00 MDT,2025/12/04 10:50:00 MDT,126,2025-12-19 10:48:00,228,1,1.93,1.93,3.114,4.26,1.71,0.0,0.0,46.75,22.3,100.0,delivered,,74.16,
S-00415,R-129,D-060,V-019,Fort-Collins,Suburban,garage,residential,standard,0,fog,30-Nov-2024 10:35 MDT,30-Nov-2024 10:35 MDT,125,2025-12-20 10:33:00,213,1,14.88,14.88,2.415,20.09,1.2,0.0,0.0,52.72,6.9,58.4,delivered,,81.72,
S-00416,R-108,D-057,V-032,Denver-East,Rural,call_on_arrival,business,Standard,0,fog,05/31/2025 03:05 PM MST,05/31/2025 03:05 PM MST,126,2025-12-21 15:08:00,488,1,1.78,1.78,8.984,16.45,1.83,0.0,0.0,42.32,13.6,66.9,failed,vehicle_issue,65.24,
S-00417,R-152,D-002,V-039,Fort-Collins,Industrial,side_entrance,residential,same_day,0,clear,2025-09-08 16:50 MDT,2025-09-08 16:50 MDT,49,2025-12-22 16:48:00,588,1,3.83,3.83,1.039,12.78,1.15,0.0,0.0,47.68,20.6,58.4,rescheduled,,56.35,
S-00418,R-120,D-016,V-011,Denver-East,Downtown,leave_at_door,Residential,standard,0,clear,2025-09-16 11:40,2025-09-16 11:40,106,2025-12-23 11:44:00,284,1,2.35,2.35,2.945,9.07,1.14,7.98,0.0,39.83,7.7,71.3,delivered,,96.26,
S-00419,R-136,D-036,V-001,Colorado-Springs,Industrial,front_desk,residential,same_day,0,clear,02/19/2025 06:45 PM MST,02/19/2025 06:45 PM MST,51,2025-12-24 18:40:00,700,1,2.36,2.36,2.993,6.83,1.55,0.0,0.0,49.73,9.2,75.7,delivered,,87.72,
S-00420,R-115,D-027,V-006,Colorado-Springs,Downtown,mailroom,business,Standard,1,wind,2025-01-16 13:45,2025-01-16 13:45,130,2025-12-25 13:48:00,408,4,3.14,3.14,2.687,20.04,1.36,3.17,0.0,40.63,7.5,46.7,delivered,,79.15,
S-00421,R-130,D-054,V-008,Denver-East,Downtown,garage,residential,standard,0,rain,03/09/2025 01:35 PM MDT,03/09/2025 01:35 PM MDT,108,2025-12-26 13:40:00,400,4,8.86,8.86,4.224,11.81,1.59,0.0,0.0,45.74,7.3,76.6,delivered,,78.8,
S-00422,R-132,D-008,V-010,Denver-West,Suburban,garage,residential,standard,0,rain,2025/08/19 15:45:00,2025/08/19 15:45:00,125,2025-12-27 15:44:00,524,3,8.45,8.45,5.493,19.58,1.97,,0.0,46.6,9.6,47.2,delivered,,91.68,
S-00423,R-133,D-060,V-019,Denver-East,Downtown,garage,Biz,same_day,1,clear,2025-06-08 11:15 MDT,2025-06-08 11:15 MDT,54,2025-12-28 11:21:00,261,2,3.78,3.78,2.134,11.49,0.86,0.0,118.12,45.45,14.6,100.0,failed,,64.35,
S-00424,R-127,D-046,V-018,Boulder,Downtown,garage,Biz,standard,1,rain,17-Apr-2025 15:35,17-Apr-2025 15:35,126,2025-12-29 15:41:00,521,1,4.45,4.45,0.777,10.25,0.46,0.0,0.0,38.63,4.4,63.5,delivered,,83.14,
S-00425,R-131,D-054,V-031,Colorado-Springs,Industrial,side_entrance,residential,standard,1,rain,2025/11/12 12:00:00 MDT,2025/11/12 12:00:00 MDT,130,2025-12-30 12:05:00,305,1,2.17,2.17,3.832,11.52,1.69,0.0,0.0,61.24,13.3,75.9,delivered,,78.68,
S-00426,R-136,D-016,V-030,Boulder,Campus,call_on_arrival,residential,standard,0,fog,09/06/2025 04:10 PM MST,09/06/2025 04:10 PM MST,103,2024-11-01 16:13:00,553,3,1.90,1.9,4.709,7.7,1.63,,0.0,42.62,7.1,33.6,delivered,,83.46,
S-00427,R-113,D-010,V-025,Denver-East,Industrial,side_entrance,res,standard,0,clear,2025-08-02 14:55,2025-08-02 14:55,129,2024-11-02 14:46:00,466,2,3.82,3.82,1.38,6.74,0.85,,118.12,40.34,17.8,79.0,delivered,,78.27,check
S-00428,R-133,D-059,V-039,Denver-West,Rural,call_on_arrival,residential,standard,0,clear,2025/02/20 09:30:00,2025/02/20 09:30:00,125,2024-11-03 09:44:00,164,1,3.27,3.27,13.211,5.39,5.92,2.86,0.0,46.55,5.9,52.8,delivered ,,95.38,check
S-00429,R-156,D-048,V-009,Boulder,Suburban,leave_at_door,Residential,expedited,1,clear,2025-08-06 18:05,2025-08-06 18:05,61,2024-11-04 18:04:00,664,5,4.29,4.29,5.011,14.2,1.98,0.0,118.12,54.98,10.7,89.7,failed,vehicle_issue,69.08,
S-00430,R-150,D-005,V-018,Denver-East,Downtown,front_desk,residential,expedited,1,clear,04-Nov-2024 10:55 MST,04-Nov-2024 10:55 MST,71,2024-11-05 10:46:00,226,1,3.41,3.41,1.981,20.93,0.77,0.0,0.0,48.45,,99.6,Rescheduled,,74.64,
S-00431,R-122,D-051,V-027,Colorado-Springs,Rural,leave_at_door,business,STANDARD,1,clear,14-Feb-2025 17:50 ,14-Feb-2025 17:50 ,115,2024-11-06 17:54:00,654,1,4.37,4.37,13.77,9.83,2.71,0.0,0.0,44.02,4.2,79.9,delivered ,,86.02,
S-00432,R-118,D-060,V-033,Denver-East,Industrial,side_entrance,business,standard,0,clear,2025/05/31 11:40:00,2025/05/31 11:40:00,136,2024-11-07 11:34:00,274,5,29.24,29.24,2.593,5.57,1.04,0.0,0.0,41.17,11.1,38.8,rescheduled,,68.24,
S-00433,R-119,D-053,V-001,Boulder,Suburban,side_entrance,residential,expedited,0,rain,11/29/2025 12:15 PM,11/29/2025 12:15 PM,41,2024-11-08 12:24:00,324,5,8.17,8.17,3.273,13.01,1.63,4.49,0.0,36.87,4.6,67.1,failed,weather_delay,55.74,
S-00434,R-154,D-047,V-020,Denver-West,Suburban,front_desk,business,standard,0,snow,2025-12-11 10:55 MDT,2025-12-11 10:55 MDT,134,2024-11-09 11:06:00,246,2,7.12,7.12,4.367,7.8,1.68,3.91,0.0,59.59,3.6,66.1,delivered,,81.97,
S-00435,R-143,D-038,V-038,Boulder,Suburban,call_on_arrival,residential,expedited,0,clear,11/17/2025 12:20 PM MST ,11/17/2025 12:20 PM MST ,56,2024-11-10 12:25:00,325,1,1.58,1.58,3.461,8.63,1.27,2.05,0.0,46.81,29.4,68.0,delivered,,83.33,check
S-00436,R-129,D-032,V-010,Denver-East,Suburban,garage,residential,standard,0,clear,10-Jan-2025 13:05 MDT,10-Jan-2025 13:05 MDT,111,2024-11-11 13:02:00,362,1,9.07,9.07,1.433,11.1,0.83,2.92,0.0,,4.1,100.0,delivered,vehicle_issue,84.66,
S-00437,R-123,D-035,V-031,Colorado-Springs,Campus,leave_at_door,residential,expedited,1,fog,01/03/2025 07:10 AM MDT,01/03/2025 07:10 AM MDT,57,2024-11-12 07:19:00,19,1,2.06,2.06,3.19,21.3,1.39,2.04,0.0,42.52,17.7,78.8,delivered,,84.17,
S-00438,R-149,D-022,V-036,Denver-East,Suburban,front_desk,residential,standard,0,wind,04/05/2025 07:50 AM MST,04/05/2025 07:50 AM MST,120,2024-11-13 07:52:00,52,1,5.53,5.53,1.862,13.76,0.93,0.0,0.0,50.11,6.8,54.2,delivered,,74.26,
S-00439,R-130,D-035,V-025,Denver-East,Suburban,mailroom,Residential,standard,1,clear,2025/08/13 08:00:00,2025/08/13 08:00:00,110,2024-11-14 07:55:00,55,1,1.65,1.65,3.093,12.93,1.63,0.0,0.0,36.09,9.0,45.1,rescheduled,,57.34,check
S-00440,R-156,D-060,V-021,Denver-East ,Rural,front_desk,residential,standard,0,rain,2025-02-08 14:35,2025-02-08 14:35,112,2024-11-15 14:36:00,456,2,19.1,19.1,6.081,5.74,1.98,1.49,0.0,35.29,30.8,61.8,delivered ,,81.28,
S-00441,R-137,D-013,V-016,Boulder,Rural,leave_at_door,residential,Standard,0,clear,04/25/2025 02:15 PM,04/25/2025 02:15 PM,121,2024-11-16 14:20:00,440,1,20.92,20.92,9.585,7.98,4.21,3.08,0.0,53.14,8.6,64.1,failed,vehicle_issue,48.49,
S-00442,R-155,D-025,V-015,Denver-East,Suburban,call_on_arrival,residential,expedited,0,clear,2024/12/20 10:40:00 MST ,2024/12/20 10:40:00 MST ,74,2024-11-17 10:48:00,228,3,13.32,13.32,3.967,9.05,1.72,4.73,0.0,44.92,5.4,41.8,Delivered,,81.59,
S-00443,R-103,D-050,V-027,Boulder ,Downtown,garage,residential,expedited,0,rain,2025/07/09 16:05:00 MST,2025/07/09 16:05:00 MST,53,07/32/2025 10:10 PM,543,1,1.66,1.66,1.284,10.17,0.49,1.72,0.0,42.87,18.8,73.4,failed,,68.68,
S-00444,R-146,D-021,V-031,Denver-West,Suburban,mailroom,business,STANDARD,1,snow,05/18/2025 08:50 AM,05/18/2025 08:50 AM,117,2024-11-19 08:52:00,112,4,6.73,6.73,4.435,15.15,1.79,,0.0,52.74,10.4,46.7,delivered,,78.0,
S-00445,R-125,D-059,V-025,Denver-East,Rural,leave_at_door,residential,same_day,0,wind,29-Oct-2025 18:00 MDT,29-Oct-2025 18:00 MDT,36,2024-11-20 18:03:00,663,6,4.69,4.69,4.136,13.97,2.01,0.0,0.0,56.62,7.1,30.2,failed,package_damaged,46.57,
S-00446,R-132,D-043,V-010,Denver-East,Suburban,call_on_arrival,residential,Standard,0,fog,2025-04-25 07:10,2025-04-25 07:10,135,2024-11-21 07:05:00,5,1,2.77,2.77,3.739,2.81,1.46,0.0,0.0,,4.7,92.5,failed,weather_delay,56.36,
S-00447,R-133,D-003,V-009,Denver-West,Downtown,front_desk,business,EXPEDITED,1,clear,12-Sep-2025 19:00 MDT,12-Sep-2025 19:00 MDT,42,2024-11-22 18:59:00,719,5,6.69,6.69,2.621,31.26,0.99,0.0,0.0,35.52,9.4,57.0,delivered,,89.55,
S-00448,R-156,D-038,V-022,Denver-East,Downtown,call_on_arrival,business,standard,1,snow,2025-07-04 17:55 MDT,2025-07-04 17:55 MDT,113,2024-11-23 18:11:00,671,1,13.55,13.55,10.269,16.98,5.29,0.0,0.0,47.05,12.4,59.5,failed,,53.71,
S-00449,R-107,D-007,V-029,Denver-East,Industrial,call_on_arrival,residential,expedited,0,wind,11-May-2025 12:45,11-May-2025 12:45,56,2024-11-24 12:40:00,340,1,3.4,3.4,5.823,9.97,1.38,,0.0,51.44,5.0,58.3,DELIVERED,,84.6,check
S-00450,R-101,D-034,V-030,Denver-East,Suburban,garage,residential,expedited,0,snow,08/31/2025 03:30 PM MDT ,08/31/2025 03:30 PM MDT ,50,2024-11-25 15:31:00,511,3,13.13,13.13,1.789,8.88,0.95,0.0,0.0,35.57,4.6,21.3,delivered ,,81.55,
S-00451,R-127,D-047,V-010,Fort Collins,Suburban,leave_at_door,residential,standard,0,rain,2025/08/03 18:40:00 MST,2025/08/03 18:40:00 MST,112,2024-11-26 18:46:00,706,3,8.91,8.91,2.83,27.36,1.14,3.28,118.12,42.68,9.1,58.4,failed,weather_delay,55.39,
S-00452,R-105,D-056,V-010,Denver-West,Campus,side_entrance,residential,standard,0,clear,2025-06-30 13:50,2025-06-30 13:50,137,2024-11-27 13:55:00,415,4,9.97,9.97,4.528,11.93,1.6,,118.12,70.07,9.3,39.6,Failed,vehicle_issue,57.32,
S-00453,R-122,D-031,V-017,Denver-West,Suburban,call_on_arrival,Residential,expedited,1,rain,2025/11/12 08:50:00 MST,2025/11/12 08:50:00 MST,64,2024-11-28 09:06:00,126,1,1.07,1.07,12.968,17.96,5.87,,0.0,38.07,5.2,37.0,rescheduled,,67.46,
