stop_id,route_id,driver_id,vehicle_id,hub,delivery_zone,delivery_note,customer_type,priority_level,signature_required,weather,stop_datetime_raw,scheduled_window_start_raw,scheduled_window_min,actual_delivery_time_raw,actual_arrival_min,packages_count,package_weight_lb_raw,package_weight_lb,distance_from_prev_mi,service_time_min,fuel_cost_usd,tip_usd,customer_claim_usd,cargo_temp_f,gps_accuracy_m,device_battery_pct,delivery_status,failure_reason,customer_satisfaction,internal_comment,hub_clean,delivery_zone_clean,customer_type_clean,priority_level_clean,delivery_status_clean,stop_datetime,scheduled_window_start,stop_dayofweek,stop_is_weekend,lateness_min,stop_id_binned,route_id_binned,driver_id_binned,vehicle_id_binned,hub_binned,delivery_zone_binned,delivery_note_binned,customer_type_binned,priority_level_binned,weather_binned,stop_datetime_raw_binned,scheduled_window_start_raw_binned,actual_delivery_time_raw_binned,delivery_status_binned,failure_reason_binned,internal_comment_binned,hub_clean_binned,delivery_zone_clean_binned,customer_type_clean_binned,priority_level_clean_binned,delivery_status_clean_binned,signature_required_skewfix,scheduled_window_min_skewfix,actual_arrival_min_skewfix,packages_count_skewfix,package_weight_lb_raw_skewfix,package_weight_lb_skewfix,distance_from_prev_mi_skewfix,service_time_min_skewfix,fuel_cost_usd_skewfix,tip_usd_skewfix,customer_claim_usd_skewfix,cargo_temp_f_skewfix,gps_accuracy_m_skewfix,device_battery_pct_skewfix,customer_satisfaction_skewfix,stop_dayofweek_skewfix,stop_is_weekend_skewfix,lateness_min_skewfix
S-00258,R-145,D-058,V-038,Denver-West,Suburban,front_desk,business,standard,0,clear,09-Aug-2025 08:35,09-Aug-2025 08:35,114.0,2025-07-16 08:29:00,89.0,6.0,15.103750000000002,15.103750000000002,1.456,9.54,0.66,0.0,0.0,41.08,11.9,75.3,delivered,customer_not_home,83.9,check,denver-west,suburban,business,standard,delivered,2025-08-09 08:35:00,2025-08-09 08:35:00,5.0,1.0,0.0,Other,Other,Other,Other,Denver-West,Suburban,front_desk,business,standard,clear,Other,Other,Other,delivered,customer_not_home,check,denver-west,suburban,business,standard,delivered,0.0,6612.0,62.652917658170644,1.352108625101415,1.9337209210317892,1.9337209210317892,1.2509782529954048,1.6888610351218643,0.5618452981526091,-0.0,0.0,23.648351738975,1.4431539536102955,75.3,3603.5050000000006,4.46194756940847,1.0,0.0
S-00259,R-125,D-002,V-037,Boulder ,Campus,call_on_arrival,business,standard,1,clear,28-Sep-2025 12:40 MDT,28-Sep-2025 12:40 MDT,112.0,2025-07-17 12:40:00,340.0,2.0,8.85,8.85,6.363,22.57,2.07,2.66,0.0,66.48,15.5,42.8,delivered,customer_not_home,100.0,check,boulder,campus,business,standard,delivered,2025-09-28 12:40:00,2025-09-28 12:40:00,6.0,1.0,228.0,Other,Other,Other,Other,Other,Campus,call_on_arrival,business,standard,clear,Other,Other,Other,delivered,customer_not_home,check,boulder,campus,business,standard,delivered,1.0,6384.0,210.35288338669184,0.8890149625568643,1.6551172606031375,1.6551172606031375,4.350263915464813,2.0416059373959974,1.4155733039556715,0.46267431096778044,0.0,35.07871798136357,1.507634036082669,42.8,5100.0,5.291331975501458,1.0,146.66676641331082
S-00260,R-123,D-031,V-001,Boulder ,Suburban,side_entrance,residential,standard,0,rain,04/29/2025 03:20 PM MDT,04/29/2025 03:20 PM MDT,123.0,2025-07-18 15:20:00,500.0,1.0,1.53,1.53,1.263,15.41,0.87,3.04,0.0,44.97,25.3,75.2,delivered,customer_not_home,93.79,check,boulder,suburban,residential,standard,delivered,2025-04-29 03:20:00,2025-04-29 03:20:00,1.0,0.0,377.0,Other,Other,Other,Other,Other,Suburban,side_entrance,residential,standard,rain,Other,Other,Other,delivered,customer_not_home,check,boulder,suburban,residential,standard,delivered,0.0,7687.5,297.8477592578012,0.6053542918620024,0.8101861275176926,0.8101861275176926,1.1017817786553514,1.8933874486577844,0.7112687369880748,0.46936574845603374,0.0,25.473271008766165,1.6292480011199677,75.2,4492.072050000001,0.962295536748461,0.0,230.8953664307172
S-00261,R-155,D-020,V-025,Denver-West,Suburban,call_on_arrival,residential,standard,0,rain,2024/11/19 09:00:00 MST,2024/11/19 09:00:00 MST,113.0,2025-07-19 08:59:00,119.0,3.0,4.9,4.9,1.584,8.82,1.0,4.225,0.0,40.84,5.0,82.5,delivered,customer_not_home,76.91,check,denver-west,suburban,residential,standard,delivered,2024-11-19 09:00:00,2024-11-19 09:00:00,1.0,0.0,6.0,Other,Other,Other,Other,Denver-West,Suburban,call_on_arrival,residential,standard,rain,Other,Other,Other,delivered,customer_not_home,check,denver-west,suburban,residential,standard,delivered,0.0,6497.5,81.49660438944042,1.0641270562537064,1.3761877062957661,1.3761877062957661,1.3479863576125701,1.6535808224446822,0.7987697769322359,0.48771631568086005,0.0,23.53468215044919,1.183503419072274,82.5,3034.4840499999996,0.962295536748461,0.0,5.291331975501458
S-00262,R-135,D-058,V-027,Boulder,Downtown,call_on_arrival,business,standard,0,rain,2025-12-18 15:55 MST,2025-12-18 15:55 MST,114.0,07/32/2025 10:10 PM,532.0,6.0,15.103750000000002,15.103750000000002,1.911,17.42,0.68,0.0,0.0,29.36,9.2,44.5,delivered,customer_not_home,86.84,check,boulder,downtown,business,standard,delivered,2025-12-18 15:55:00,2025-12-18 15:55:00,3.0,0.0,418.0,Other,Other,Other,Other,Boulder,Downtown,call_on_arrival,business,standard,rain,Other,Other,Other,delivered,customer_not_home,check,boulder,downtown,business,standard,delivered,0.0,6612.0,314.97977844462093,1.504732073616257,2.1257082071767686,2.1257082071767686,1.58951382789601,1.9424463027938563,0.5765481846489756,-0.0,0.0,17.925708837739734,1.3737757089148506,44.5,3857.4328000000005,2.7580025035383304,0.0,253.42541419313648
S-00263,R-152,D-048,V-035,Fort-Collins,Rural,leave_at_door,residential,standard,0,snow,2025/11/23 08:10:00 MDT,2025/11/23 08:10:00 MDT,130.0,2025-07-21 08:28:00,88.0,1.0,6.2,6.2,5.884,7.73,1.45,0.0,0.0,55.44,4.2,43.3,failed,customer_not_home,62.78,check,fort-collins,rural,residential,standard,failed,2025-11-23 08:10:00,2025-11-23 08:10:00,6.0,1.0,0.0,Other,Other,Other,Other,Fort-Collins,Rural,leave_at_door,residential,standard,snow,Other,Other,Other,failed,customer_not_home,check,fort-collins,rural,residential,standard,failed,0.0,8580.0,62.01492167417758,0.6053542918620024,1.489681131696128,1.489681131696128,4.0844612039407355,1.5932322709478648,1.077720771647694,-0.0,0.0,30.240504404214306,1.1229419806929708,43.3,2033.4442000000001,5.291331975501458,1.0,0.0
S-00264,R-132,D-039,V-015,Colorado-Springs,Suburban,front_desk,residential ,standard,1,rain,2025/09/30 13:50:00 MDT,2025/09/30 13:50:00 MDT,125.0,2025-07-22 13:52:00,412.0,1.0,4.88,4.88,1.733,19.04,1.07,0.0,0.0,37.76,5.8,73.9,delivered,customer_not_home,81.89,check,colorado-springs,suburban,residential,standard,delivered,2025-09-30 13:50:00,2025-09-30 13:50:00,1.0,0.0,287.0,Other,Other,Other,Other,Colorado-Springs,Suburban,front_desk,Other,standard,rain,Other,Other,Other,delivered,customer_not_home,check,colorado-springs,suburban,residential,standard,delivered,1.0,7937.5,250.14263001654626,0.6053542918620024,1.3741929918342481,1.3741929918342481,1.4591128083326457,1.9771780191249386,0.8444764856012952,-0.0,0.0,22.064012646324212,1.2330350111526296,73.9,3434.87605,0.962295536748461,0.0,180.5285694843896
S-00265,R-128,D-015,V-018,Boulder ,Downtown,front_desk,residential,standard,0,clear,2025/05/09 15:20:00 MDT,2025/05/09 15:20:00 MDT,127.0,2025-07-23 15:12:00,492.0,2.0,5.06,5.06,1.863,8.41,0.86,2.13,0.0,44.23,9.2,64.2,delivered,customer_not_home,95.52,check,boulder,downtown,residential,standard,delivered,2025-05-09 15:20:00,2025-05-09 15:20:00,4.0,0.0,365.0,Other,Other,Other,Other,Other,Downtown,front_desk,residential,standard,clear,Other,Other,Other,delivered,customer_not_home,check,boulder,downtown,residential,standard,delivered,0.0,8191.5,293.5478938287704,0.8890149625568643,1.3918352862639343,1.3918352862639343,1.554591020149973,1.631951237603691,0.7043886615883215,0.4489634476211863,0.0,25.12857211079391,1.3737757089148506,64.2,4657.5552,3.618555125115471,0.0,224.25596353506842
S-00266,R-125,D-032,V-002,Denver-East,Suburban,side_entrance,business,standard,0,wind,2025-01-08 16:50 MST,2025-01-08 16:50 MST,107.0,2025-07-24 16:49:00,589.0,4.0,15.103750000000002,15.103750000000002,2.908,12.56,1.23,2.72,0.0,45.165,24.0,63.9,failed,package_damaged,68.82,check,denver-east,suburban,business,standard,failed,2025-01-08 16:50:00,2025-01-08 16:50:00,2.0,0.0,482.0,Other,Other,Other,Other,Denver-East,Suburban,side_entrance,business,standard,wind,Other,Other,Other,failed,package_damaged,check,denver-east,suburban,business,standard,failed,0.0,5831.5,345.2461534481681,1.1867360977981165,2.0720445189059062,2.0720445189059062,2.2805422887293516,1.808575622076984,0.9455769535102806,0.46386865533587696,0.0,25.563918468834125,1.6,63.9,2436.9161999999997,1.875417088358097,0.0,288.1632267920344
S-00267,R-147,D-022,V-026,Dnvr-East,Suburban,leave_at_door,residential,expedited,0,clear,2025-12-03 13:10,2025-12-03 13:10,48.0,2025-07-25 13:10:00,370.0,1.0,4.88,4.88,2.878,9.26,0.98,2.02,118.12,46.5,6.5,65.7,delivered,customer_not_home,89.53,check,denver-east,suburban,residential,expedited,delivered,2025-12-03 13:10:00,2025-12-03 13:10:00,2.0,0.0,322.0,Other,Other,Other,Other,Other,Suburban,leave_at_door,residential,expedited,clear,Other,Other,Other,delivered,customer_not_home,check,denver-east,suburban,residential,expedited,delivered,0.0,1200.0,227.02498690804165,0.6053542918620024,1.3741929918342481,1.3741929918342481,2.2605879953717327,1.6755241652962363,0.785534900083673,0.44517784307705804,118.12,26.182469227990865,1.2697032566597786,65.7,4097.34045,1.875417088358097,0.0,200.27975082773904
S-00268,R-159,D-011,V-030,Fort-Collins,Suburban,leave_at_door,business ,expedited,0,fog,10/24/2025 12:40 PM MDT,10/24/2025 12:40 PM MDT,67.0,2025-07-26 12:42:00,342.0,3.0,1.62,1.62,5.637,16.98,1.95,0.0,0.0,63.03,7.7,59.0,delivered,customer_not_home,87.56,check,fort-collins,suburban,business,expedited,delivered,2025-10-24 12:40:00,2025-10-24 12:40:00,4.0,0.0,275.0,Other,Other,Other,Other,Fort-Collins,Suburban,leave_at_door,Other,expedited,fog,Other,Other,Other,delivered,customer_not_home,check,fort-collins,suburban,business,expedited,delivered,0.0,2311.5,211.46878897668188,1.0641270562537064,0.8365068745546002,0.8365068745546002,3.945237645521526,1.932321385192894,1.3536193593056234,-0.0,0.0,33.585080178303315,1.3219364963791898,59.0,3920.9368000000004,3.618555125115471,0.0,173.7026691925468
S-00269,R-135,D-009,V-040,Boulder,Downtown,locker_pickup,business,standard,0,rain,05-May-2025 11:10,05-May-2025 11:10,119.0,2025-07-27 11:05:00,245.0,2.0,4.55,4.55,0.525,10.27,0.41,0.0,0.0,37.46,21.1,76.5,rescheduled,customer_not_home,64.57,check,boulder,downtown,business,standard,rescheduled,2025-05-05 11:10:00,2025-05-05 11:10:00,0.0,0.0,126.0,Other,Other,Other,Other,Boulder,Downtown,Other,business,standard,rain,Other,Other,Other,rescheduled,customer_not_home,check,boulder,downtown,business,standard,rescheduled,0.0,7199.5,156.50444801921188,0.8890149625568643,1.3399498736064346,1.3399498736064346,0.4909406557202818,1.7215688908574391,0.36832034737019315,-0.0,0.0,21.919541354353143,1.574564370188483,76.5,2149.2124499999995,0.0,0.0,85.82112270386673
S-00270,R-138,D-002,V-026,Fort-Collins,Rural,locker_pickup,residential ,standard,0,clear,2025-01-27 18:40 MDT,2025-01-27 18:40 MDT,129.0,2025-07-28 18:44:00,704.0,2.0,6.2,6.2,9.408,18.73,2.97,1.21,0.0,38.85,10.5,63.2,delivered,customer_not_home,81.03,check,fort-collins,rural,residential,standard,delivered,2025-01-27 18:40:00,2025-01-27 18:40:00,0.0,0.0,575.0,Other,Other,Other,Other,Fort-Collins,Rural,Other,Other,standard,clear,Other,Other,Other,delivered,customer_not_home,check,fort-collins,rural,residential,standard,delivered,0.0,8449.5,405.45174238783676,0.8890149625568643,1.489681131696128,1.489681131696128,5.934500761574475,1.9708204429864262,1.839665058849299,0.39762699371429744,0.0,22.5870591194231,1.4102321753804115,63.2,3363.96045,0.0,0.0,337.8405180245095
S-00271,R-106,D-037,V-002,Fort Collins,Industrial,garage,Biz,standard,0,wind,2025/10/10 14:35:00 MST,2025/10/10 14:35:00 MST,119.0,2025-07-29 14:36:00,456.0,3.0,6.9,6.9,2.021,16.64,0.84,1.8,0.0,41.51,22.2,61.0,delivered,customer_not_home,78.66,check,fort-collins,industrial,business,standard,delivered,2025-10-10 14:35:00,2025-10-10 14:35:00,4.0,0.0,337.0,Other,Other,Other,Other,Other,Industrial,garage,Other,standard,wind,Other,Other,Other,delivered,customer_not_home,check,fort-collins,industrial,business,standard,delivered,0.0,7199.5,274.11020709276943,1.0641270562537064,1.5402906919494317,1.5402906919494317,1.668901131109679,1.9242743566628306,0.690561628919346,0.4362244897959184,0.0,23.851686251372854,1.5847726007313,61.0,3172.3577999999998,3.618555125115471,0.0,208.67779613939956
S-00272,R-109,D-042,V-028,Denver-West,Suburban,call_on_arrival,business,standard,0,fog,2024/11/08 13:15:00,2024/11/08 13:15:00,128.0,2025-07-30 13:15:00,375.0,2.0,3.45,3.45,3.935,18.09,1.12,0.0,0.0,48.5,12.3,59.9,delivered,customer_not_home,87.13,check,denver-west,suburban,business,standard,delivered,2024-11-08 13:15:00,2024-11-08 13:15:00,4.0,0.0,247.0,Other,Other,Other,Other,Denver-West,Suburban,call_on_arrival,business,standard,fog,Other,Other,Other,delivered,customer_not_home,check,denver-west,suburban,business,standard,delivered,0.0,8320.0,229.7902808387031,0.8890149625568643,1.2033767939399758,1.2033767939399758,2.9386274511245825,1.9572746133534111,0.8765590802008469,-0.0,0.0,27.102683647295407,1.4515915028929183,59.9,3882.9484499999994,3.618555125115471,0.0,157.65726517496057
S-00273,R-112,D-056,V-030,Boulder,Downtown,side_entrance,residential,EXPEDITED,0,clear,2024-12-19 12:50,2024-12-19 12:50,46.0,2025-07-31 12:42:00,342.0,4.0,8.27,8.27,3.632,6.27,1.25,1.8,0.0,52.15,6.5,57.2,delivered,customer_not_home,87.89,check,boulder,downtown,residential,expedited,delivered,2024-12-19 12:50:00,2024-12-19 12:50:00,3.0,0.0,296.0,Other,Other,Other,Other,Boulder,Downtown,side_entrance,residential,Other,clear,Other,Other,Other,delivered,customer_not_home,check,boulder,downtown,residential,expedited,delivered,0.0,1104.0,211.46878897668188,1.1867360977981165,1.6242831113759855,1.6242831113759855,2.7491544994146513,1.4950247202239222,0.9579046680564792,0.4362244897959184,0.0,28.763222517532864,1.2697032566597786,57.2,3950.21605,2.7580025035383304,0.0,185.62929327936772
S-00274,R-125,D-004,V-017,Dnvr-East,Rural,garage,residential,standard,0,clear,19-Dec-2024 16:35,19-Dec-2024 16:35,122.0,2025-08-01 16:38:00,578.0,3.0,5.76,5.76,6.632,23.12,3.34,2.01,0.0,51.98,11.9,62.1,delivered,customer_not_home,83.06,check,denver-east,rural,residential,standard,delivered,2024-12-19 16:35:00,2024-12-19 16:35:00,3.0,0.0,456.0,Other,Other,Other,Other,Other,Rural,garage,residential,standard,clear,Other,Other,Other,delivered,customer_not_home,check,denver-east,rural,residential,standard,delivered,0.0,7564.0,339.42894081478147,1.0641270562537064,1.4544719667048331,1.4544719667048331,4.49725345295034,2.050513829581896,1.9971347471160306,0.4448129711592587,0.0,28.686400212796766,1.4431539536102955,62.1,3532.5418,2.7580025035383304,0.0,274.11020709276943
S-00275,R-130,D-021,V-014,Denver-East,Campus,leave_at_door,business,standard,1,rain,03/09/2025 02:10 PM MST,03/09/2025 02:10 PM MST,116.0,2025-08-02 14:16:00,436.0,1.0,1.72,1.72,2.839,25.8,1.16,0.0,0.0,57.31,23.7,56.9,delivered ,customer_not_home,91.2,check,denver-east,campus,business,standard,delivered,2025-03-09 02:10:00,2025-03-09 02:10:00,6.0,1.0,320.0,Other,Other,Other,Other,Denver-East,Campus,leave_at_door,business,standard,rain,Other,Other,Other,Other,customer_not_home,check,denver-east,campus,business,standard,delivered,1.0,6844.0,263.24587008454057,0.6053542918620024,0.8644073284741877,0.8644073284741877,2.2345780298413995,2.0904272688346244,0.9018997328990817,-0.0,0.0,31.07246293758471,1.5975781817072332,56.9,4249.92,5.291331975501458,1.0,199.15710055737202
S-00276,R-149,D-021,V-022,Denver-East ,Suburban,leave_at_door,residential,standard,0,rain,09-Feb-2025 14:45 MST,09-Feb-2025 14:45 MST,99.0,2025-08-03 14:44:00,464.0,1.0,2.7,2.7,2.361,3.57,1.24,0.0,0.0,44.29,25.3,95.0,delivered,customer_not_home,78.34,check,denver-east,suburban,residential,standard,delivered,2025-02-09 14:45:00,2025-02-09 14:45:00,6.0,1.0,365.0,Other,Other,Other,Other,Other,Suburban,leave_at_door,residential,standard,rain,Other,Other,Other,delivered,customer_not_home,check,denver-east,suburban,residential,standard,delivered,0.0,4999.5,278.4425267564753,0.6053542918620024,1.0821118319003764,1.0821118319003764,1.9089950027992328,1.2203119830082243,0.9517490659800822,0.0,0.0,25.156562462021014,1.6396250149217764,95.0,3146.9178,5.291331975501458,1.0,224.25596353506842
S-00277,R-118,D-057,V-025,Boulder ,Downtown,leave_at_door,residential,standard,1,clear,2024/11/23 07:10:00 MDT,2024/11/23 07:10:00 MDT,123.0,2025-08-04 07:03:00,3.0,1.0,4.58,4.58,3.157,9.93,1.54,4.225,0.0,38.19,25.3,69.9,delivered,customer_not_home,87.15,check,boulder,downtown,residential,standard,delivered,2024-11-23 07:10:00,2024-11-23 07:10:00,5.0,1.0,0.0,Other,Other,Other,Other,Other,Downtown,leave_at_door,residential,standard,clear,Other,Other,Other,delivered,customer_not_home,check,boulder,downtown,residential,standard,delivered,1.0,7687.5,2.7580025035383304,0.6053542918620024,1.3431710767023928,1.3431710767023928,2.444432853402185,1.7066886550295246,1.129723099676418,0.4948360764095446,0.0,22.270698978993035,1.68056171750003,69.9,3884.7112500000003,4.46194756940847,1.0,0.0
S-00278,R-117,D-049,V-027,Fort-Collins,Suburban,front_desk,residential,standard,0,clear,09/28/2025 02:45 PM MST,09/28/2025 02:45 PM MST,112.0,2025-08-05 14:53:00,473.0,2.0,8.02,8.02,4.314,25.71,1.01,0.0,0.0,53.76,6.4,52.5,delivered,customer_not_home,75.5,check,fort-collins,suburban,residential,standard,delivered,2025-09-28 02:45:00,2025-09-28 02:45:00,6.0,1.0,361.0,Other,Other,Other,Other,Fort-Collins,Suburban,front_desk,residential,standard,clear,Other,Other,Other,delivered,customer_not_home,check,fort-collins,suburban,residential,standard,delivered,0.0,6384.0,283.30749132037533,0.8890149625568643,1.6102083310800854,1.6102083310800854,3.170784770952931,2.089172346988341,0.8053574464814671,0.0,0.0,29.488365091696224,1.2647853779061924,52.5,2925.625,5.291331975501458,1.0,222.03802200319728
S-00279,R-131,D-054,V-006,Denver-West,Downtown,side_entrance,Residential,standard,1,fog,2025-05-23 16:10 MST,2025-05-23 16:10 MST,119.0,2025-08-06 16:08:00,548.0,1.0,6.37,6.37,1.447,15.57,0.96,0.0,0.0,39.61,5.0,70.1,delivered,customer_not_home,78.4,check,denver-west,downtown,residential,standard,delivered,2025-05-23 16:10:00,2025-05-23 16:10:00,4.0,0.0,429.0,Other,Other,Other,Other,Denver-West,Downtown,side_entrance,Other,standard,fog,Other,Other,Other,delivered,customer_not_home,check,denver-west,downtown,residential,standard,delivered,1.0,7199.5,323.50689103406313,0.6053542918620024,1.5025434710523025,1.5025434710523025,1.2441010311303062,1.89757286074494,0.7722195665196456,0.0,0.0,22.950057874614465,1.183503419072274,70.1,3151.6800000000003,3.618555125115471,0.0,259.4317035717115
S-00280,R-104,D-002,V-035,Denver-West,Rural,front_desk,residential,EXPEDITED,1,clear,2024-12-24 17:15 MST,2024-12-24 17:15 MST,62.0,2025-08-07 17:16:00,616.0,2.0,3.16,3.16,4.937,10.45,1.14,0.0,0.0,38.86,8.4,78.6,delivered,customer_not_home,80.43,check,denver-west,rural,residential,expedited,delivered,2024-12-24 17:15:00,2024-12-24 17:15:00,1.0,0.0,554.0,Other,Other,Other,Other,Denver-West,Rural,front_desk,residential,Other,clear,Other,Other,Other,delivered,customer_not_home,check,denver-west,rural,residential,expedited,delivered,1.0,1984.0,359.47927051825553,0.8890149625568643,1.1598778665939253,1.1598778665939253,3.541915021718139,1.7292124258626491,0.8892649314086657,0.0,0.0,22.591844356263216,1.3476719269465578,78.6,3314.9224500000005,0.962295536748461,0.0,326.69811715256395
S-00281,R-142,D-023,V-015,Denver-West,Suburban,garage,residential,standard,0,clear,2025/10/28 16:15:00 ,2025/10/28 16:15:00 ,137.0,2025-13-40 25:61:00,552.0,2.0,5.53,5.53,2.651,4.75,1.33,0.0,0.0,51.83,8.5,82.7,delivered,customer_not_home,84.02,check,denver-west,suburban,residential,standard,delivered,2025-10-28 16:15:00,2025-10-28 16:15:00,1.0,0.0,415.0,Other,Other,Other,Other,Denver-West,Suburban,garage,residential,standard,clear,Other,Other,Other,delivered,customer_not_home,check,denver-west,suburban,residential,standard,delivered,0.0,9521.5,325.63476027305813,0.8890149625568643,1.4348587338599295,1.4348587338599295,2.1080635916214825,1.3610087317829522,1.0065689030876825,-0.0,0.0,28.618574877369593,1.3511143154769498,82.7,3613.7001999999998,0.962295536748461,0.0,251.78461395831107
S-00282,R-149,D-005,V-003,Denver-West,Downtown,mailroom,business,standard,0,clear,2025-01-19 08:00 MDT,2025-01-19 08:00 MDT,132.0,2025-08-09 07:59:00,59.0,2.0,4.17,4.17,1.951,9.66,1.03,0.0,0.0,45.165,14.2,62.1,delivered ,customer_not_home,81.61,check,denver-west,downtown,business,standard,delivered,2025-01-19 08:00:00,2025-01-19 08:00:00,6.0,1.0,0.0,Other,Other,Other,Other,Denver-West,Downtown,mailroom,business,standard,clear,Other,Other,Other,Other,customer_not_home,check,denver-west,downtown,business,standard,delivered,0.0,8844.0,43.15726752600845,0.8890149625568643,1.2970810591753352,1.2970810591753352,1.6184843658846286,1.6944366215911633,0.818474034471092,-0.0,0.0,25.563918468834125,1.487010823957423,62.1,3411.70605,5.291331975501458,1.0,0.0
S-00283,R-113,D-002,V-016,Denver-East,Downtown,mailroom,residential,standard,0,wind,10/22/2025 11:45 AM MST ,10/22/2025 11:45 AM MST ,120.0,2025-08-10 11:39:00,279.0,2.0,5.36,5.36,1.753,24.96,1.13,0.0,0.0,49.06,7.8,70.9,failed,package_damaged,67.22,check,denver-east,downtown,residential,standard,failed,2025-10-22 11:45:00,2025-10-22 11:45:00,2.0,0.0,159.0,Other,Other,Other,Other,Denver-East,Downtown,mailroom,residential,standard,wind,Other,Other,Other,failed,package_damaged,check,denver-east,downtown,residential,standard,failed,0.0,7320.0,175.98120534562395,0.8890149625568643,1.4197754199265178,1.4197754199265178,1.4738890038347654,2.078496266695578,0.882920953624112,-0.0,0.0,27.359000757556586,1.325800137536758,70.9,2326.4842,1.875417088358097,0.0,105.9090190772049
